match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,year,month,day,team1_top4_avg,team2_top4_avg,team1_top4_bats,team2_top4_bats,team1_top4_eco,team2_top4_eco,team1_bot4_eco,team2_bot4_eco,team1_top2_wck,team2_top2_wck,team1_avg_top4_ag,team2_avg_top4_ag,team1_eco_bot4_ag,team2_eco_bot4_ag,team1_eco_top4_ag,team2_eco_top4_ag,team1_wck_top2_ag,team2_wck_top2_ag,team1_avg_top4_ve,team2_avg_top4_ve,team1_eco_top4_ve,team2_eco_top4_ve,team1_eco_bot4_ve,team2_eco_bot4_ve,team1_wck_top2_ve,team2_wck_top2_ve,team1_count_rel_bats,team2_count_rel_bats,team1_count_rel_bowl,team2_count_rel_bowl,team1_avg_top4_in,team2_avg_top4_in,team1_eco_top4_in,team2_eco_top4_in,team1_eco_bot4_in,team2_eco_bot4_in,team1_wck_top2_in,team2_wck_top2_in,team1_count_bat_form,team2_count_bat_form,team1_last5_avg,team2_last5_avg,team1_last5_eco_top,team2_last5_eco_top,team1_last5_eco_bot,team2_last5_eco_bot,team1_count_bowl_form,team2_count_bowl_form,team_ratio_avg,team_ratio_bats,team_ratio_eco_top,team_ratio_eco_bot,team_ratio_wck,team_ratio_avg_ag,team_ratio_avg_ve,team_ratio_avg_in,team_ratio_eco_top_ag,team_ratio_eco_top_ve,team_ratio_eco_top_in,team_ratio_eco_bot_ag,team_ratio_eco_bot_ve,team_ratio_eco_bot_in,team_ratio_wck_top_ag,team_ratio_wck_top_ve,team_ratio_wck_top_in,team_ratio_rel_bats,team_ratio_rel_bowl,team_ratio_bat_form,team_ratio_bowl_form,team_ratio_last5_avg,team_ratio_last5_eco_top,team_ratio_last5_eco_bot
9680215,54,47501,6818622.0:5490582.0:6930230.0:2252452.0:4571244.0:1634611.0:8067002.0:8072056.0:7968225.0:6686658.0:6799456.0,8,49657,3585350.0:2104409.0:5490666.0:4857838.0:5490624.0:348361.0:3459623.0:3865077.0:2270519.0:2296195.0:6818776.0,1,49657,8,1,76,58,2023-08-05,2,36,3,17534,1.0,81.0,148.53333333333333,0.0,148.75,2023,8,5,19.757459207459206,19.92857142857143,93.42772577422576,108.01383928571428,6.5675,6.87875,7.789128787878788,8.989270833333334,1.5833333333333335,1.5,20.083333333333336,18.541666666666664,10.416666666666668,8.14,7.89625,6.4175,1.6666666666666667,1.8333333333333335,21.479166666666668,21.666666666666668,4.967291666666667,6.0,8.171875,7.25,1.625,2.5,1,1,3,3,23.25,21.59166666666667,6.942892857142858,6.7333333333333325,8.166785714285714,8.905208333333333,1.1666666666666665,1.6666666666666667,3,0,45.75,12.5,6.2925,7.7075,12.9375,18.4175,2,1,-0.17111222111222446,-14.58611351148852,-0.31125000000000025,-1.2001420454545464,0.08333333333333348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,33.25,-1.4149999999999991,-5.48
9516688,45,48341,1958683.0:7491224.0:4377610.0:2252452.0:3339160.0:5554254.0:2966879.0:5452754.0:3759846.0:3373285.0:8277716.0:4690230.0,64,48334,2436405.0:2654014.0:3479860.0:2275097.0:4230127.0:8058903.0:1626057.0:3299407.0:8228100.0:7924048.0:4859490.0:7491385.0,0,48341,64,1,69,2,2023-05-07,1,35,3,5893,1.0,1.4878048780487805,160.4,100.0,160.46666666666667,2023,5,7,30.382305194805195,30.68772893772894,121.35365449134198,130.81882417582418,7.9003125,6.6225000000000005,8.688397727272728,10.516488095238095,1.6174242424242424,1.5277777777777777,37.083333333333336,25.541666666666664,7.81,13.1775,5.9,7.520833333333333,2.5,1.0,34.8452380952381,37.5,7.226785714285715,8.875,8.940785714285715,15.5,2.3,1.0,5,3,0,2,33.46780303030303,26.04375,7.651625000000001,7.824652777777778,8.560166666666667,11.449166666666667,2.0083333333333333,1.1180555555555556,2,2,33.75,42.25,4.725,5.105,9.125,8.75,4,5,-0.30542374292374674,-9.465169684482191,1.2778124999999996,-1.828090367965368,0.08964646464646475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-2,0,-1,-8.5,-0.3800000000000008,0.375
9128636,103,30393,1776627.0:313809.0:5765934.0:2275195.0:210328.0:8117990.0:5972868.0:5490666.0:2733380.0:2018001.0:6586824.0,38,48341,1958683.0:7491224.0:8059029.0:4377610.0:2252452.0:2966879.0:5554254.0:1956828.0:4690230.0:3456424.0:3373285.0,1,48341,101,0,9,74,2022-04-30,1,35,1,2764,2.0,0.8026315789473685,156.46666666666667,0.0,178.8125,2022,4,30,35.70670995670996,33.1323051948052,134.73535173160172,120.99707115800865,8.258392857142857,7.5149791666666665,8.981517857142856,8.7789375,1.2833333333333332,1.4583333333333335,45.33333333333333,32.04166666666667,9.473749999999999,10.825833333333334,8.073333333333334,8.166666666666666,1.0,1.6666666666666665,30.75,33.875,10.088750000000001,7.9275,11.276250000000001,10.0625,1.75,1.5,4,5,1,1,39.479166666666664,30.354166666666668,7.5921022727272724,7.203125,8.64939393939394,9.432589285714284,1.2916666666666665,1.5416666666666665,4,3,62.25,27.5,5.0,4.875,9.5625,7.3125,6,5,2.574404761904759,13.738280573593073,0.7434136904761903,0.20258035714285683,-0.17500000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,1,34.75,0.125,2.25
9680159,54,47501,7882328.0:6818622.0:5490582.0:6930230.0:4571244.0:8067002.0:1634611.0:7968225.0:8072056.0:5551062.0:2625895.0,18,47487,3008291.0:2437021.0:7200598.0:7520344.0:2437049.0:3009642.0:4365878.0:4403601.0:8106629.0:3008179.0:8363578.0,0,47501,19,1,82,33,2023-07-30,2,36,3,7041,0.8,1.975609756097561,153.8,100.0,132.0,2023,7,30,19.757459207459206,19.95,74.25311038961038,103.48125,6.5675,8.875,9.417462121212122,10.36875,1.3611111111111112,1.65,36.5,21.5,8.1675,9.375,6.0425,8.875,2.5,1.0,23.052083333333332,17.0125,6.978309523809523,8.708333333333334,9.704166666666666,10.375,1.75,1.4166666666666665,1,2,3,1,23.25,22.571428571428573,7.047178571428573,8.75,9.635535714285714,9.3125,1.4166666666666665,1.6666666666666665,4,2,49.0,21.75,5.5,4.37,12.9375,8.2075,4,4,-0.19254079254079315,-29.22813961038962,-2.3075,-0.9512878787878787,-0.28888888888888875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2,2,0,27.25,1.13,4.73
9587045,126,36126,1585457.0:5940374.0:4230127.0:6496412.0:3715697.0:1934099.0:1613926.0:8069011.0:1613919.0:6489846.0:7759443.0,32,36084,8127230.0:3715690.0:4069666.0:7960847.0:4690188.0:4739552.0:4739580.0:2294823.0:5744850.0:4690328.0:284339.0,1,36084,34,1,80,88,2023-09-05,2,18,3,1469,0.8333333333333334,0.7530864197530864,159.53333333333333,33.33,135.5,2023,9,5,25.1875,28.88768315018315,118.85161607142857,142.29846703296704,6.188125,5.78325,10.84738095238095,9.364047619047618,1.35,1.4642857142857144,16.166666666666664,35.541666666666664,10.0625,10.944166666666668,6.747083333333333,6.548333333333333,2.25,1.3333333333333333,27.020833333333332,40.25,7.0725,6.90625,12.405000000000001,9.10375,1.5833333333333335,1.75,3,4,4,3,27.854166666666668,34.875,6.335,6.912440476190476,11.986833333333333,9.549119047619048,2.0,2.2142857142857144,1,1,15.75,26.75,6.0725,6.5,12.4175,10.48,3,2,-3.7001831501831504,-23.446850961538473,0.40487500000000054,1.4833333333333325,-0.11428571428571432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,1,-11.0,-0.4275000000000002,1.9375
9433892,135,10576,3298427.0:7773338.0:3519011.0:3681957.0:7671313.0:2922611.0:5320118.0:4533682.0:7184232.0:7661996.0:6240632.0,41,7727,3935980.0:2076192.0:8271913.0:5241564.0:1482998.0:2020332.0:3162487.0:1482249.0:2173688.0:5788418.0:8833075.0,1,7727,42,1,107,101,2023-07-07,1,79,3,8301,0.6875,1.0,178.46666666666667,0.0,148.96666666666667,2023,7,7,26.83684210526316,28.95606893106893,131.56514254385965,116.40185945998445,7.557717948717949,6.4692380952380955,9.051240505108927,9.931902777777779,1.6480263157894737,1.8464285714285715,21.0,20.0,7.2275,8.355,6.227500000000001,4.03,2.0,3.0,21.0,37.125,6.227500000000001,6.708354166666666,7.2275,9.747777777777777,2.0,1.95,5,3,2,3,27.635416666666664,36.23809523809524,7.023333333333333,5.657916666666667,8.523888888888889,9.722142857142856,1.9444444444444446,2.375,2,2,26.5,27.5,7.1875,4.4375,10.6875,11.6875,2,4,-2.1192268258057716,15.1632830838752,1.0884798534798534,-0.880662272668852,-0.19840225563909786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-1,0,-2,-1.0,2.75,-1.0
9433332,62,8056,8822715.0:2958164.0:87191.0:2083409.0:7787772.0:3620756.0:3373138.0:7810977.0:7687315.0:1905847.0:1929619.0,119,9876,6282856.0:1798705.0:4640824.0:2553529.0:7672657.0:3851658.0:2790675.0:2022957.0:3573723.0:1613919.0:7276380.0,1,9876,58,0,100,20,2023-06-04,0,79,3,342,1.2222222222222223,0.5121951219512195,166.33333333333334,40.0,158.5,2023,6,4,25.98812036776433,27.292892156862745,113.23346995496763,125.95812500000001,9.065367132867133,7.62942086038961,11.172473214285716,9.09689393939394,1.575,1.3616071428571428,27.4375,36.75,11.453125,9.83375,9.05875,7.385833333333333,1.125,2.0,26.063492063492063,34.5,8.165059523809525,6.4375,10.1845,9.6875,1.5642857142857143,2.25,4,4,0,1,26.300396825396824,23.60966810966811,9.355055555555555,7.49425,11.20701388888889,9.22725,1.4166666666666665,1.75,1,1,23.5,16.5,7.25,7.4025,10.5,11.375,2,1,-1.3047717890984138,-12.724655045032378,1.4359462724775227,2.0755792748917763,0.21339285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,1,7.0,-0.15249999999999986,-0.875
9084844,135,10576,3298427.0:5320118.0:62432.0:1626526.0:7773338.0:2922611.0:360086.0:4051396.0:8855594.0:7661996.0:6240632.0,10,10366,2124002.0:8364726.0:3612286.0:3890963.0:3681957.0:8044112.0:3200756.0:3245689.0:7184666.0:2855138.0:2170762.0,0,10576,10,1,25,113,2022-06-03,0,79,1,1525,1.1538461538461535,0.2592592592592592,166.92857142857142,50.0,157.4,2022,6,3,22.38922305764411,28.850067476383263,120.62642230576442,143.55133771929826,8.24571794871795,8.343433014354066,11.273713032581455,10.586218487394959,1.3105263157894735,1.4772727272727273,34.0,32.5,14.034166666666666,12.84375,9.4375,9.40625,1.6666666666666665,1.5,25.671130952380953,32.625,8.212380952380952,9.34375,11.109479166666667,12.84375,1.4791666666666665,1.5,3,4,1,1,23.100694444444443,28.564285714285713,8.059166666666666,8.43029761904762,13.358055555555556,12.606250000000001,1.5277777777777777,1.7333333333333334,4,2,39.25,40.5,6.375,7.75,13.5,10.5,2,1,-6.460844418739153,-22.92491541353384,-0.0977150656361161,0.687494545186496,-0.16674641148325375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,2,1,-1.25,-1.375,3.0
9128454,21,30414,249087.0:7422673.0:62432.0:232000.0:5001170.0:1642738.0:196580.0:360086.0:2022957.0:7968225.0:7879829.0,113,36014,7491294.0:1945355.0:3127354.0:4230127.0:4203499.0:2642751.0:5038018.0:2282125.0:4874820.0:8725709.0:5618038.0,1,36014,113,1,28,74,2022-04-09,1,35,1,16540,1.3846153846153846,1.9523809523809523,169.4,100.0,148.33333333333334,2022,4,9,28.108333333333334,25.453282828282827,123.02326388888889,111.60496212121213,8.29970551378446,8.755832336523126,11.620198412698413,10.364642857142858,1.3412698412698414,1.312280701754386,36.875,37.625,10.4275,9.95875,8.15625,7.5,1.75,2.0,35.083333333333336,31.9375,8.387916666666667,7.201666666666667,9.52375,8.505416666666667,1.6666666666666667,1.625,4,5,0,0,32.38301282051282,26.34478021978022,8.370208333333334,8.504196428571428,12.001874999999998,10.208416666666666,1.35,1.4345238095238095,4,2,37.75,25.0,7.375,4.755,9.75,9.4875,2,4,2.6550505050505073,11.418301767676766,-0.4561268227386659,1.2555555555555546,0.028989139515455342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,2,-2,12.75,2.62,0.2624999999999993
9433738,62,8056,8822715.0:2958164.0:87191.0:7787772.0:2083409.0:3620756.0:3373138.0:7687315.0:6718844.0:7810977.0:1929619.0,78,8700,4421689.0:7752989.0:4489722.0:4005406.0:150093.0:7671166.0:7672874.0:7806378.0:4489708.0:8333989.0:8072861.0,0,8056,78,1,100,20,2023-06-23,1,79,3,342,1.5714285714285714,61.0,171.66666666666666,66.67,160.53333333333333,2023,6,23,25.98812036776433,23.571428571428573,113.23346995496763,126.32267857142858,8.555117132867132,9.87837912087912,11.050223214285715,11.354629120879121,1.575,1.0,51.75,32.625,11.6875,11.74875,7.59375,8.5825,3.0,1.0,26.063492063492063,33.0,7.633809523809524,9.2075,9.709767857142857,13.04,1.85,1.0,4,3,0,0,26.300396825396824,25.394444444444442,9.355055555555555,10.064756944444444,11.14451388888889,11.514194444444446,1.4166666666666665,1.2222222222222223,1,2,23.5,38.0,7.5,8.9575,10.5825,10.5825,1,0,2.4166917963357584,-13.089208616460951,-1.3232619880119891,-0.3044059065934057,0.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,-1,1,-14.5,-1.4574999999999996,0.0
9087252,90,48,6718326.0:2653993.0:1945355.0:5764576.0:2672214.0:2486896.0:3519011.0:1626561.0:3913475.0:3456424.0:1945397.0,96,62,2263736.0:2437021.0:8438926.0:1637320.0:3364234.0:2437049.0:6460614.0:8298779.0:8106629.0:8131255.0:7507303.0,1,62,87,0,103,103,2022-11-09,2,53,2,937,1.125,1.0,170.33333333333334,33.33,152.5,2022,11,9,31.172088532382652,27.501185182571053,119.45600415923946,107.58977675630528,7.691704185520361,7.095734126984127,9.174227272727272,7.672956349206349,1.3153846153846154,1.5238095238095237,33.75,29.520833333333336,9.4025,9.089375,7.42875,7.360208333333333,2.25,1.6666666666666665,34.0,40.75,7.2075,7.9275,7.895,7.9275,1.5,1.75,5,4,2,3,36.675,30.54383116883117,6.828619047619048,6.888560606060606,9.93038961038961,7.2663383838383835,1.3484848484848484,1.6222222222222222,3,2,55.0,41.0,6.25,8.3125,9.875,10.9375,4,1,3.6709033498115993,11.866227402934172,0.595970058536234,1.5012709235209227,-0.20842490842490835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1,1,3,14.0,-2.0625,-1.0625
9516639,30,30421,4685568.0:1539236.0:7491273.0:2231928.0:2034423.0:3882850.0:8779896.0:8410653.0:3373866.0:3914658.0:1657466.0:6598528.0,38,48341,1958683.0:7491224.0:4377610.0:3339160.0:2252452.0:5452754.0:2966879.0:5554254.0:8277716.0:3373285.0:6496482.0:3759846.0,0,30421,25,0,69,2,2023-05-02,2,35,3,5893,1.1538461538461535,0.3442622950819672,176.6,0.0,160.06666666666666,2023,5,2,24.94826127819549,30.382305194805195,109.28720582706767,121.35365449134198,8.155264204545453,7.9003125,8.715639204545456,8.40954356060606,1.3465909090909092,1.6174242424242424,23.916666666666668,25.083333333333332,7.822916666666667,10.166666666666666,6.822916666666667,6.604166666666667,1.8333333333333335,2.5,27.75,34.8452380952381,5.375,7.226785714285715,6.875,8.555785714285715,2.0,2.3,2,5,1,0,27.666666666666664,30.75,6.776041666666667,7.621666666666666,7.863541666666667,9.154791666666668,1.9,1.4583333333333333,4,2,36.25,33.75,4.45,4.725,9.3125,8.6875,5,4,-5.434043916609706,-12.066448664274319,0.25495170454545324,0.30609564393939515,-0.27083333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,1,2,1,2.5,-0.27499999999999947,0.625
9407600,98,48950,3009215.0:2162782.0:2089079.0:1837205.0:2252452.0:172199.0:3845029.0:3872756.0:8464392.0:6646240.0:2654028.0,65,48733,7494668.0:4239640.0:4640824.0:2364543.0:4898074.0:4175107.0:3373138.0:5554254.0:4171691.0:3200966.0:4688998.0,1,48733,65,1,72,21,2023-01-10,1,57,2,1231,2.5,1.0,0.0,0.0,0.0,2023,1,10,26.445833333333333,23.370535714285715,124.55133035714286,108.52120535714286,8.222020833333334,7.9259375,10.16525,9.15095238095238,1.0625,1.75,31.25,35.0,9.8325,7.73,8.725,6.6875,1.0,2.5,31.25,30.229166666666664,8.725,7.376458333333333,9.8325,8.344375,1.0,2.1666666666666665,4,5,2,0,29.625,26.208333333333336,8.425,6.9991666666666665,11.20875,8.361666666666666,1.25,2.25,3,1,25.0,22.0,5.4575,6.02,8.665,10.5,3,3,3.0752976190476176,16.030124999999998,0.2960833333333337,1.0142976190476212,-0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2,2,0,3.0,-0.5625,-1.8350000000000009
9097038,14,769,8522310.0:8204881.0:9111213.0:2944514.0:8520931.0:8991737.0:7655437.0:8004716.0:8004751.0:8004744.0:8004730.0,129,202,3743151.0:8688952.0:8250115.0:2154669.0:1604588.0:8463783.0:8375513.0:6823046.0:7412922.0:8426291.0:1718443.0,0,769,12,0,2,3,2022-02-21,0,76,0,24254,0.1666666666666666,0.0099009900990099,158.0,0.0,147.5,2022,2,21,27.270833333333332,26.356233766233768,97.33874999999999,105.00360259740259,6.874375000000001,7.600214285714286,10.517083333333334,8.130934343434344,1.1666666666666665,1.3636363636363638,35.875,31.75,9.74,9.8125,6.82375,6.6675,1.75,1.0,25.625,39.0,6.220000000000001,6.6675,10.635,9.8125,1.75,1.0,4,3,3,2,31.291666666666668,23.36875,7.219166666666666,7.19,10.166666666666666,8.903273809523808,1.25,1.3214285714285714,5,4,30.5,52.75,6.23,7.6675,10.5,9.23,3,1,0.9145995670995646,-7.6648525974026,-0.7258392857142857,2.38614898989899,-0.19696969696969724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,-22.25,-1.4375,1.2699999999999996
9344271,138,23869,4165041.0:7500506.0:4880294.0:6625184.0:6640164.0:3373138.0:9361484.0:3851770.0:2659502.0:4159658.0:4239493.0,6,22497,4239773.0:4170186.0:1941743.0:4172972.0:6624582.0:310883.0:2625895.0:3845029.0:4165265.0:3062555.0:6646828.0,1,22497,6,1,96,89,2022-10-18,2,17,2,9582,0.1666666666666666,1.3278688524590163,145.83333333333334,100.0,162.75,2022,10,18,23.54722222222222,24.614583333333332,112.6296111111111,101.64875,7.572603174603175,7.174318181818182,8.601035714285715,9.099602272727273,1.7142857142857144,1.7954545454545454,24.875,30.5,10.6875,8.09375,7.32,7.04125,2.0,1.75,20.45,23.708333333333332,7.8135,7.2225,10.354166666666666,9.125208333333333,1.9,1.75,2,3,0,3,22.2125,25.41111111111111,7.490749999999999,7.3540625,8.700125,9.0221875,2.0,1.5625,4,3,30.25,32.25,5.52,5.0825,9.0625,10.75,3,4,-1.0673611111111114,10.980861111111096,0.3982849927849923,-0.49856655844155817,-0.081168831168831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-3,1,-1,-2.0,0.4375,-1.6875
9272633,8,33921,1506098.0:8561342.0:5515922.0:5056134.0:3114803.0:7620269.0:2020332.0:2633196.0:7353828.0:5419546.0:7866039.0,94,33935,4421689.0:3507090.0:7869994.0:4635658.0:3501889.0:5459516.0:3535853.0:4472397.0:3216569.0:1907352.0:8339701.0,1,33935,94,1,7,15,2023-01-11,2,11,2,1476,1.181818181818182,0.2592592592592592,159.26666666666668,20.0,162.63636363636363,2023,1,11,25.872519841269842,30.415966386554622,119.53569940476191,126.46966649159664,7.405333333333333,6.65140625,9.757723214285713,7.399574504442926,1.6160714285714286,1.8035714285714286,31.458333333333336,29.958333333333332,12.543333333333333,8.850416666666666,7.324583333333333,6.4375,1.0,2.166666666666667,27.0125,37.25,7.364166666666668,6.8125,10.17,8.4375,1.5833333333333335,2.5,4,4,1,5,24.916666666666668,29.525,7.327845238095239,6.554083333333334,11.506428571428572,7.646421245421245,1.6,1.8,3,3,34.75,44.25,6.9825,5.625,11.25,7.5425,2,6,-4.54344654528478,-6.933967086834727,0.7539270833333331,2.358148709842787,-0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-4,0,-4,-9.5,1.3575,3.7074999999999996
9587017,39,36084,8127230.0:5554212.0:4069666.0:7960847.0:4690188.0:4739580.0:2294823.0:4739552.0:4690328.0:284339.0:9266102.0,115,38814,363047.0:3023320.0:7694581.0:3373138.0:6401800.0:4160267.0:3023327.0:1482249.0:6347256.0:8931614.0:6401982.0,0,36084,115,1,53,13,2023-09-02,0,18,3,1406,1.0,2.9047619047619047,159.0,25.0,158.66666666666666,2023,9,2,28.88768315018315,23.602777777777774,142.29846703296704,93.74908333333333,5.78325,8.767291666666667,8.081255952380953,12.276250000000001,1.2976190476190477,1.6,30.875,17.75,7.55375,9.72875,3.94625,8.20875,2.5,2.25,32.5,28.875,3.6875,9.60375,6.7125,12.7,2.5,1.5,4,3,3,0,28.32857142857143,18.202380952380953,5.243714285714286,7.91375,7.932529761904762,9.915833333333333,1.657142857142857,1.6666666666666667,1,4,24.5,28.0,7.4175,5.8125,10.6475,11.0625,1,2,5.284905372405376,48.54938369963371,-2.984041666666667,-4.194994047619048,-0.3023809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,-3,-1,-3.5,1.6050000000000004,-0.41499999999999915
9489353,91,46759,2089079.0:6282856.0:7787772.0:3057312.0:4640824.0:2020332.0:2083409.0:1613919.0:7276380.0:7866039.0:5231218.0,85,46745,6139370.0:4239038.0:6381962.0:3681957.0:4645304.0:1547993.0:4174932.0:1858961.0:1711492.0:5528116.0:3231437.0,0,46759,88,0,45,66,2023-08-11,2,69,3,1266,1.3076923076923077,1.0,142.69230769230768,0.0,167.83333333333334,2023,8,11,25.081709956709958,28.40625,121.64095779220779,120.74781250000001,7.05,8.809722222222222,8.797670454545454,10.059375,1.4166666666666665,1.3055555555555556,45.75,37.75,11.25,12.525,9.2225,9.924999999999999,2.5,1.5,45.75,31.625000000000004,9.2225,9.7875,11.25,11.350000000000001,2.5,1.5,3,4,2,0,30.833333333333336,25.4375,7.187083333333334,8.43125,8.99125,11.475,1.8333333333333335,1.375,1,3,21.25,35.0,6.615,6.460000000000001,8.75,11.0,2,2,-3.3245400432900425,0.8931452922077767,-1.759722222222222,-1.2617045454545455,0.11111111111111094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2,-2,0,-13.75,0.15499999999999936,-2.25
9407824,94,48929,4685568.0:4403531.0:3406717.0:2231928.0:319948.0:2486896.0:4888414.0:1858961.0:4239794.0:1711492.0:3373866.0,112,48943,3200973.0:2604825.0:8786749.0:4203499.0:4171859.0:7787772.0:4874820.0:4174932.0:334963.0:2658445.0:3747484.0,1,48943,112,1,109,57,2023-02-11,1,57,2,3569,0.8666666666666667,1.0,168.11111111111111,100.0,160.58333333333334,2023,2,11,23.69166666666667,26.616964285714285,109.0099027777778,115.43770535714286,5.992123015873016,6.957375000000001,9.572,9.0988125,1.5388888888888888,2.2857142857142856,27.5,27.125,11.65625,9.15,7.40625,6.858750000000001,1.5,3.0,19.416666666666668,29.5,5.8125,5.717499999999999,9.471666666666666,7.842499999999999,2.0,3.0,2,3,3,2,29.40416666666667,24.895833333333336,6.047000000000001,7.2354166666666675,9.504,8.825,1.4,2.125,2,3,18.5,43.25,4.2925,7.0425,9.5,9.4375,5,1,-2.9252976190476154,-6.427802579365064,-0.9652519841269847,0.47318749999999987,-0.7468253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,4,-24.75,-2.75,0.0625
9128531,96,30407,197658.0:8127181.0:2082044.0:2827327.0:5053082.0:5038046.0:5744850.0:3851518.0:7453697.0:8465057.0:7881845.0,113,36014,7491294.0:1945355.0:3127354.0:4203499.0:4230127.0:2642751.0:3693654.0:2282125.0:4874820.0:5618038.0:8725709.0,1,36014,113,1,28,74,2022-04-17,1,35,1,16540,0.6,1.0,149.66666666666666,50.0,163.21428571428572,2022,4,17,27.325700280112045,25.453282828282827,147.90057230392156,111.60496212121213,8.768584087481146,8.724582336523126,10.632916666666667,10.364642857142858,1.1153846153846154,1.3583333333333334,29.5,28.75,8.345,8.885,7.5,8.5725,1.5,2.0,26.25,31.9375,7.40625,7.541666666666667,8.47,8.505416666666667,1.5,1.625,4,5,1,0,28.067132867132866,26.34478021978022,8.705448717948718,8.483363095238095,10.73451923076923,10.208416666666666,1.282051282051282,1.4583333333333333,1,2,23.25,26.5,5.9375,4.4375,8.5625,9.067499999999999,4,5,1.872417451829218,36.29561018270944,0.044001750958020835,0.26827380952380864,-0.24294871794871797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,-1,-3.25,1.5,-0.504999999999999
9433437,36,7258,6065548.0:8044490.0:5406064.0:7841826.0:6364588.0:5436878.0:5788320.0:3030733.0:7671306.0:4873014.0:5404440.0,36,7573,5164844.0:1722048.0:319948.0:2707431.0:7677767.0:2979857.0:7687259.0:2336487.0:3212292.0:5192830.0:8339701.0,0,7258,31,0,88,22,2023-06-09,1,79,3,4521,1.4285714285714286,1.0,170.6,50.0,147.16666666666666,2023,6,9,25.821181535855448,27.708547008547008,115.37439499811782,127.45739102564103,8.61276397515528,9.534201388888889,9.264464285714286,11.819791666666667,1.4017857142857144,1.6388888888888888,39.0,30.75,9.68875,12.75,8.49,10.21875,1.5,2.25,43.0,28.614583333333332,8.7925,8.83625,10.125,12.342500000000001,2.0,1.8,4,3,0,0,26.358766233766232,27.83571428571429,9.416053113553113,9.94725,10.541369047619048,12.959750000000001,1.577922077922078,1.55,2,2,30.25,19.25,6.4375,7.4175,9.4375,10.1875,2,2,-1.8873654726915596,-12.082996027523208,-0.9214374137336083,-2.555327380952381,-0.23710317460317443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,11.0,-0.9800000000000004,-0.75
